Nama Provinsi,Nama Kota,Tahun,Garis Kemiskinan,Indeks Kedalaman Kemiskinan,Indeks Keparahan Kemiskinan,Persentase Penduduk Miskin,Pengeluaran per Kapita
KALIMANTAN TIMUR,Paser,2004,141437.0,3.5,0.75,15.79,
KALIMANTAN TIMUR,Kutai Barat,2004,177541.0,1.93,0.46,13.63,
KALIMANTAN TIMUR,Kutai Kartanegara,2004,169052.0,3.28,1.03,15.07,
KALIMANTAN TIMUR,Kutai Timur,2004,181000.0,3.45,1.21,16.52,
KALIMANTAN TIMUR,Berau,2004,130393.0,1.33,0.32,8.41,
KALIMANTAN TIMUR,Penajam Paser Utara,2004,171476.0,3.73,1.14,16.09,
KALIMANTAN TIMUR,Mahakam Hulu,2004,612524.2,1.57,0.4,11.23,
KALIMANTAN TIMUR,Kota Balikpapan,2004,153893.0,0.69,0.2,3.97,
KALIMANTAN TIMUR,Kota Samarinda,2004,160414.0,0.98,0.19,7.9,
KALIMANTAN TIMUR,Kota Bontang,2004,204797.0,1.29,0.33,6.81,
KALIMANTAN UTARA,Malinau,2004,339182.0,5.51,2.27,23.88,
KALIMANTAN UTARA,Bulungan,2004,201786.0,3.61,0.83,22.19,
KALIMANTAN UTARA,Tana Tidung,2004,362859.56,0.94,0.22,7.67,
KALIMANTAN UTARA,Nunukan,2004,171122.0,4.32,1.25,21.18,
KALIMANTAN UTARA,Kota Tarakan,2004,167306.0,1.54,0.36,9.11,
SULAWESI UTARA,Bolaang Mongondow,2004,118324.0,1.95,0.58,9.79,
SULAWESI UTARA,Minahasa,2004,131220.0,3.04,0.42,9.25,
SULAWESI UTARA,Kepulauan Sangihe,2004,136044.0,4.01,1.69,13.25,
SULAWESI UTARA,Kepulauan Talaud,2004,120654.0,3.25,2.06,14.03,
SULAWESI UTARA,Minahasa Selatan,2004,164969.0,3.45,0.63,9.12,
SULAWESI UTARA,Minahasa Utara,2004,267363.05,1.12,0.27,7.72,
SULAWESI UTARA,Bolaang Mongondow Utara,2004,224632.44,1.29,0.3,9.12,
SULAWESI UTARA,Siau Tagulandang Biaro,2004,266076.56,1.41,0.3,10.52,
SULAWESI UTARA,Minahasa Tenggara,2004,287007.56,2.51,0.64,14.89,
SULAWESI UTARA,Bolaang Mongondow Selatan,2004,296655.33,2.18,0.57,14.18,
SULAWESI UTARA,Bolaang Mongondow Timur,2004,302229.73,0.75,0.16,6.4,
SULAWESI UTARA,Kota Manado,2004,144230.0,0.75,0.22,4.14,
SULAWESI UTARA,Kota Bitung,2004,167158.0,1.66,0.56,8.83,
SULAWESI UTARA,Kota Tomohon,2004,160088.0,2.02,0.53,7.53,
SULAWESI UTARA,Kota Kotamobagu,2004,283218.78,0.82,0.18,6.25,
SULAWESI TENGAH,Banggai Kepulauan,2004,128343.0,3.89,0.87,26.51,
SULAWESI TENGAH,Banggai,2004,115064.0,2.8,0.78,16.72,
SULAWESI TENGAH,Morowali,2004,147643.0,4.12,1.01,25.53,
SULAWESI TENGAH,Poso,2004,113518.0,6.51,2.09,30.4,
SULAWESI TENGAH,Donggala,2004,111846.0,4.58,1.34,22.23,
SULAWESI TENGAH,Toli-Toli,2004,119569.0,3.62,0.89,22.29,
SULAWESI TENGAH,Buol,2004,121324.0,4.95,1.38,26.66,
SULAWESI TENGAH,Parigi Moutong,2004,137826.0,4.78,1.43,23.21,
SULAWESI TENGAH,Tojo Una-Una,2004,366184.95,3.91,1.08,21.3,
SULAWESI TENGAH,Sigi,2004,311316.93,2.15,0.57,12.84,
SULAWESI TENGAH,Banggai Laut,2004,351699.4,2.52,0.66,15.2,
SULAWESI TENGAH,Morowali Utara,2004,460535.4,2.42,0.66,14.51,
SULAWESI TENGAH,Kota Palu,2004,405066.6,1.35,0.34,8.43,
SULAWESI SELATAN,Kepulauan Selayar,2004,101880.0,3.78,1.12,22.18,
SULAWESI SELATAN,Bulukumba,2004,102434.0,2.36,0.61,14.2,
SULAWESI SELATAN,Bantaeng,2004,90826.0,1.83,0.53,10.22,
SULAWESI SELATAN,Jeneponto,2004,103839.0,3.62,0.95,22.78,
SULAWESI SELATAN,Takalar,2004,107548.0,1.44,0.25,12.99,
SULAWESI SELATAN,Gowa,2004,94820.0,2.58,0.61,16.69,
SULAWESI SELATAN,Sinjai,2004,93216.0,1.36,0.22,13.83,
SULAWESI SELATAN,Maros,2004,120118.0,2.63,0.52,20.63,
SULAWESI SELATAN,Pangkajene Dan Kepulauan,2004,129274.0,4.06,1.17,22.29,
SULAWESI SELATAN,Barru,2004,110261.0,2.41,0.65,11.39,
SULAWESI SELATAN,Bone,2004,98742.0,2.5,0.62,15.66,
SULAWESI SELATAN,Soppeng,2004,93930.0,0.65,0.12,4.6,
SULAWESI SELATAN,Wajo,2004,120429.0,1.17,0.26,9.66,
SULAWESI SELATAN,Sidenreng Rappang,2004,103429.0,1.06,0.23,8.09,
SULAWESI SELATAN,Pinrang,2004,106588.0,0.89,0.15,8.84,
SULAWESI SELATAN,Enrekang,2004,126266.0,3.68,0.92,21.33,
SULAWESI SELATAN,Luwu,2004,118965.0,3.16,0.9,18.59,
SULAWESI SELATAN,Tana Toraja,2004,98084.0,2.6,0.5,18.54,
SULAWESI SELATAN,Luwu Utara,2004,100686.0,2.09,0.51,14.7,
SULAWESI SELATAN,Luwu Timur,2004,101568.0,1.87,0.46,13.12,
SULAWESI SELATAN,Toraja Utara,2004,343130.0,2.3,0.57,14.17,
SULAWESI SELATAN,Kota Makassar,2004,123809.0,0.85,0.17,6.15,
SULAWESI SELATAN,Kota Parepare,2004,113993.0,1.21,0.16,6.87,
SULAWESI SELATAN,Kota Palopo,2004,133212.0,2.91,0.31,11.25,
SULAWESI TENGGARA,Buton,2004,103621.0,3.74,1.0,22.43,
SULAWESI TENGGARA,Muna,2004,125848.0,3.54,0.79,25.19,
SULAWESI TENGGARA,Konawe,2004,106527.0,5.15,1.47,26.06,
SULAWESI TENGGARA,Kolaka,2004,126152.0,3.77,0.83,25.08,
SULAWESI TENGGARA,Konawe Selatan,2004,111307.0,4.22,1.23,21.37,
SULAWESI TENGGARA,Bombana,2004,260471.65,2.26,0.58,14.07,
SULAWESI TENGGARA,Wakatobi,2004,226841.85,2.94,0.77,17.62,
SULAWESI TENGGARA,Kolaka Utara,2004,361946.45,3.51,1.03,17.97,
SULAWESI TENGGARA,Buton Utara,2004,281869.56,2.84,0.76,16.79,
SULAWESI TENGGARA,Konawe Utara,2004,247133.17,2.16,0.55,13.26,
SULAWESI TENGGARA,Kolaka Timur,2004,397855.0,2.71,0.8,14.36,
SULAWESI TENGGARA,Konawe Kepulauan,2004,324631.7,3.57,1.12,16.96,
SULAWESI TENGGARA,Muna Barat,2004,354607.0,2.02,0.42,14.28,
SULAWESI TENGGARA,Buton Tengah,2004,260348.33,1.81,0.36,15.39,
SULAWESI TENGGARA,Buton Selatan,2004,247531.44,2.24,0.57,14.6,
SULAWESI TENGGARA,Kota Kendari,2004,131445.0,1.48,0.39,8.84,
SULAWESI TENGGARA,Kota Baubau,2004,126781.0,3.13,0.85,18.8,
GORONTALO,Boalemo,2004,90495.0,8.2,3.1,32.4,
GORONTALO,Gorontalo,2004,124042.0,7.6,2.6,33.5,
GORONTALO,Pohuwato,2004,92219.0,8.3,3.1,32.8,
GORONTALO,Bone Bolango,2004,115962.0,6.7,2.3,29.2,
GORONTALO,Gorontalo Utara,2004,250877.39,3.26,0.82,19.49,
GORONTALO,Kota Gorontalo,2004,148103.0,1.4,0.3,10.9,
SULAWESI BARAT,Majene,2004,109374.0,4.05,0.97,26.73,
SULAWESI BARAT,Polewali Mandar,2004,131282.0,7.36,2.61,30.78,
SULAWESI BARAT,Mamasa,2004,84849.0,7.1,2.55,29.77,
SULAWESI BARAT,Mamuju,2004,106434.0,2.5,0.55,17.67,
SULAWESI BARAT,Mamuju Utara,2004,111637.0,2.2,0.49,15.55,
SULAWESI BARAT,Mamuju Tengah,2004,256673.7,0.97,0.21,7.08,
MALUKU,Maluku Tenggara Barat,2004,130346.0,8.11,2.31,43.3,
MALUKU,Maluku Tenggara,2004,134160.0,7.89,2.63,37.68,
MALUKU,Maluku Tengah,2004,135474.0,7.51,2.06,38.05,
MALUKU,Buru,2004,128786.0,6.53,2.0,31.55,
MALUKU,Kepulauan Aru,2004,343013.7,6.12,1.85,30.16,
MALUKU,Seram Bagian Barat,2004,312195.3,5.68,1.7,28.03,
MALUKU,Seram Bagian Timur,2004,298233.65,5.34,1.54,27.71,
MALUKU,Maluku Barat Daya,2004,419709.0,5.52,1.48,30.62,
MALUKU,Buru Selatan,2004,539553.07,2.43,0.63,16.89,
MALUKU,Kota Ambon,2004,502473.25,0.67,0.15,5.26,
MALUKU,Kota Tual,2004,152032.0,0.41,0.04,6.24,
MALUKU UTARA,Halmahera Barat,2004,102652.0,2.21,0.41,12.97,
MALUKU UTARA,Halmahera Tengah,2004,134200.0,2.65,0.3,15.51,
MALUKU UTARA,Kepulauan Sula,2004,108823.0,6.33,1.36,29.61,
MALUKU UTARA,Halmahera Selatan,2004,112730.0,2.52,0.47,14.77,
MALUKU UTARA,Halmahera Utara,2004,115116.0,2.62,0.49,10.41,
MALUKU UTARA,Halmahera Timur,2004,133489.0,4.78,1.57,22.39,
MALUKU UTARA,Pulau Morotai,2004,254474.4,0.92,0.21,7.7,
MALUKU UTARA,Pulau Taliabu,2004,400220.3,0.87,0.19,7.25,
MALUKU UTARA,Kota Ternate,2004,176807.0,0.49,0.11,3.99,
MALUKU UTARA,Kota Tidore Kepulauan,2004,107610.0,2.28,0.75,10.68,
PAPUA BARAT,Fakfak,2004,111168.0,8.65,1.83,37.43,
PAPUA BARAT,Kaimana,2004,124248.0,11.25,2.96,33.15,
PAPUA BARAT,Teluk Wondama,2004,117038.0,16.97,7.8,49.55,
PAPUA BARAT,Teluk Bintuni,2004,148864.0,6.53,1.77,35.17,
PAPUA BARAT,Manokwari,2004,155286.0,6.95,2.55,28.95,
PAPUA BARAT,Sorong Selatan,2004,156574.0,11.4,2.58,31.73,
PAPUA BARAT,Sorong,2004,172293.0,117.7,8.2,53.7,
PAPUA BARAT,Raja Ampat,2004,145804.0,17.15,7.94,54.94,
PAPUA BARAT,Tambrauw,2004,338084.43,7.64,2.34,36.68,
PAPUA BARAT,Maybrat,2004,338490.07,8.44,2.97,34.25,
PAPUA BARAT,Manokwari Selatan,2004,632545.7,8.74,3.42,30.47,
PAPUA BARAT,Pegunungan Arfak,2004,640908.4,6.24,1.57,35.4,
PAPUA BARAT,Kota Sorong,2004,145498.0,8.58,2.92,36.08,
PAPUA,Merauke,2004,104000.0,7.05,2.52,28.15,
PAPUA,Jayawijaya,2004,115139.0,13.98,3.78,46.21,
PAPUA,Jayapura,2004,146041.0,6.06,1.95,28.39,
PAPUA,Nabire,2004,126680.0,10.68,3.4,43.01,
PAPUA,Kepulauan Yapen,2004,161786.0,12.56,4.61,42.62,
PAPUA,Biak Numfor,2004,123479.0,14.14,4.35,44.87,
PAPUA,Paniai,2004,115372.0,17.66,7.85,49.09,
PAPUA,Puncak Jaya,2004,141275.0,15.54,5.8,50.67,
PAPUA,Mimika,2004,119571.0,12.88,5.8,30.75,
PAPUA,Boven Digoel,2004,116079.0,7.84,2.55,28.76,
PAPUA,Mappi,2004,116767.0,7.97,2.75,29.97,
PAPUA,Asmat,2004,131687.0,7.32,2.45,31.37,
PAPUA,Yahukimo,2004,151536.0,10.96,3.87,45.74,
PAPUA,Pegunungan Bintang,2004,163269.0,10.37,3.67,47.85,
PAPUA,Tolikara,2004,178768.0,10.23,3.62,45.15,
PAPUA,Sarmi,2004,194486.0,5.95,1.94,27.88,
PAPUA,Keerom,2004,196091.0,5.8,1.89,26.16,
PAPUA,Waropen,2004,165021.0,12.95,4.46,44.48,
PAPUA,Supiori,2004,365230.26,10.18,3.54,41.91,
PAPUA,Mamberamo Raya,2004,604763.75,6.64,2.14,32.27,
PAPUA,Nduga,2004,301982.2,6.99,2.11,38.58,
PAPUA,Lanny Jaya,2004,410169.93,12.83,6.0,41.18,
PAPUA,Mamberamo Tengah,2004,348384.07,7.14,2.22,38.7,
PAPUA,Yalimo,2004,294452.6,9.07,3.57,36.89,
PAPUA,Puncak,2004,546898.47,9.44,3.3,39.39,
PAPUA,Dogiyai,2004,434454.93,5.99,1.82,30.72,
PAPUA,Intan Jaya,2004,550990.0,11.68,4.6,41.97,
PAPUA,Deiyai,2004,507360.36,10.69,3.82,44.09,
PAPUA,Kota Jayapura,2004,181857.0,5.27,1.54,22.98,
ACEH,Simeulue,2005,176719.0,9.01,3.29,33.39,
ACEH,Aceh Singkil,2005,168566.0,4.85,1.33,28.61,
ACEH,Aceh Selatan,2005,171815.0,4.68,1.28,26.43,
ACEH,Aceh Tenggara,2005,145487.0,4.49,1.39,24.13,
ACEH,Aceh Timur,2005,193533.0,6.57,2.41,29.41,
ACEH,Aceh Tengah,2005,211997.0,6.29,2.04,27.11,
ACEH,Aceh Barat,2005,220636.0,8.28,2.9,34.78,
ACEH,Aceh Besar,2005,249760.0,6.13,2.03,28.81,
ACEH,Pidie,2005,207844.0,6.73,1.82,35.27,
ACEH,Bireuen,2005,166442.0,7.06,2.38,29.09,
ACEH,Aceh Utara,2005,163997.0,5.02,1.16,35.14,
ACEH,Aceh Barat Daya,2005,146135.0,6.83,2.4,27.71,
ACEH,Gayo Lues,2005,194955.0,6.91,1.99,33.28,
ACEH,Aceh Tamiang,2005,180413.0,5.35,1.77,24.0,
ACEH,Nagan Raya,2005,203085.0,9.99,3.79,35.44,
ACEH,Aceh Jaya,2005,182677.0,6.08,2.26,30.65,
ACEH,Bener Meriah,2005,207244.0,3.97,0.95,28.18,
ACEH,Pidie Jaya,2005,412270.78,3.79,0.97,22.85,
ACEH,Kota Banda Aceh,2005,267005.0,1.74,0.56,8.2,
ACEH,Kota Sabang,2005,192032.0,8.33,3.86,29.17,
ACEH,Kota Langsa,2005,132284.0,2.73,0.8,14.68,
ACEH,Kota Lhokseumawe,2005,149664.0,4.46,1.85,15.57,
ACEH,Kota Subulussalam,2005,300475.78,3.37,0.85,21.02,
SUMATERA UTARA,Nias,2005,109121.0,9.16,4.22,30.8,
SUMATERA UTARA,Mandailing Natal,2005,141204.0,3.47,0.84,21.5,
SUMATERA UTARA,Tapanuli Selatan,2005,147576.0,2.68,0.47,20.41,
SUMATERA UTARA,Tapanuli Tengah,2005,154589.0,6.34,1.78,30.16,
SUMATERA UTARA,Tapanuli Utara,2005,144748.0,4.07,1.02,21.8,
SUMATERA UTARA,Toba Samosir,2005,154155.0,4.43,1.52,18.99,
SUMATERA UTARA,Labuhan Batu,2005,161034.0,3.2,0.94,12.98,
SUMATERA UTARA,Asahan,2005,143773.0,2.08,0.42,13.29,
SUMATERA UTARA,Simalungun,2005,151151.0,3.24,0.9,17.09,
SUMATERA UTARA,Dairi,2005,143862.0,3.86,1.04,19.54,
SUMATERA UTARA,Karo,2005,202879.0,2.99,0.75,17.68,
SUMATERA UTARA,Deli Serdang,2005,147921.0,0.83,0.14,6.3,
SUMATERA UTARA,Langkat,2005,157794.0,4.69,1.59,20.98,
SUMATERA UTARA,Nias Selatan,2005,101722.0,10.88,4.83,34.84,
SUMATERA UTARA,Humbang Hasundutan,2005,131139.0,3.63,0.89,20.42,
SUMATERA UTARA,Pakpak Bharat,2005,109475.0,5.9,1.68,25.18,
SUMATERA UTARA,Samosir,2005,126207.0,4.24,1.06,23.13,
SUMATERA UTARA,Serdang Bedagai,2005,144479.0,1.54,0.32,10.53,
SUMATERA UTARA,Batu Bara,2005,357155.72,1.75,0.41,12.38,
SUMATERA UTARA,Padang Lawas Utara,2005,314276.75,1.35,0.29,10.13,
SUMATERA UTARA,Padang Lawas,2005,305415.12,1.27,0.3,9.01,
SUMATERA UTARA,Labuhan Batu Selatan,2005,359820.27,1.5,0.35,10.85,
SUMATERA UTARA,Labuhan Batu Utara,2005,404772.6,1.48,0.33,10.5,
SUMATERA UTARA,Nias Utara,2005,381240.8,4.85,1.3,27.58,
SUMATERA UTARA,Nias Barat,2005,377984.0,4.25,1.07,27.11,
SUMATERA UTARA,Kota Sibolga,2005,155136.0,2.0,0.49,11.0,
SUMATERA UTARA,Kota Tanjung Balai,2005,159825.0,2.7,0.69,13.92,
SUMATERA UTARA,Kota Pematang Siantar,2005,163444.0,2.3,0.66,10.96,
SUMATERA UTARA,Kota Tebing Tinggi,2005,162969.0,2.12,0.55,10.85,
SUMATERA UTARA,Kota Medan,2005,186031.0,1.55,0.4,7.06,
SUMATERA UTARA,Kota Binjai,2005,163375.0,1.03,0.25,6.93,
SUMATERA UTARA,Kota Padangsidimpuan,2005,150810.0,2.01,0.46,11.35,
SUMATERA UTARA,Kota Gunungsitoli,2005,340508.73,4.15,1.19,22.52,
SUMATERA BARAT,Kepulauan Mentawai,2005,94550.0,4.07,1.18,19.26,
SUMATERA BARAT,Pesisir Selatan,2005,126344.0,2.05,0.41,12.43,
SUMATERA BARAT,Solok,2005,147853.0,2.88,0.72,15.28,
SUMATERA BARAT,Sijunjung,2005,138525.0,2.26,0.59,13.94,
SUMATERA BARAT,Tanah Datar,2005,133488.0,1.24,0.34,6.19,
SUMATERA BARAT,Padang Pariaman,2005,134865.0,3.37,1.06,14.67,
SUMATERA BARAT,Agam,2005,131255.0,2.68,0.67,13.36,
SUMATERA BARAT,Lima Puluh Kota,2005,153436.0,1.76,0.31,13.37,
SUMATERA BARAT,Pasaman,2005,116677.0,2.67,0.62,15.63,
SUMATERA BARAT,Solok Selatan,2005,119970.0,3.2,1.04,15.42,
SUMATERA BARAT,Dharmasraya,2005,163818.0,2.27,0.53,13.01,
SUMATERA BARAT,Pasaman Barat,2005,140891.0,1.93,0.39,12.0,
SUMATERA BARAT,Kota Padang,2005,157028.0,0.58,0.11,4.41,
SUMATERA BARAT,Kota Solok,2005,128528.0,0.76,0.15,4.08,
SUMATERA BARAT,Kota Sawah Lunto,2005,99074.0,1.32,0.43,5.21,
SUMATERA BARAT,Kota Padang Panjang,2005,139871.0,0.98,0.24,4.74,
SUMATERA BARAT,Kota Bukittinggi,2005,152135.0,1.39,0.49,4.97,
SUMATERA BARAT,Kota Payakumbuh,2005,151424.0,0.94,0.18,6.46,
SUMATERA BARAT,Kota Pariaman,2005,155284.0,1.99,0.55,8.36,
RIAU,Kuantan Singingi,2005,194569.0,4.3,1.12,23.04,
RIAU,Indragiri Hulu,2005,181819.0,4.44,1.34,17.28,
RIAU,Indragiri Hilir,2005,143086.0,3.47,1.01,16.01,
RIAU,Pelalawan,2005,210560.0,5.43,1.68,22.36,
RIAU,Siak,2005,175158.0,1.53,0.48,7.62,
RIAU,Kampar,2005,171151.0,2.99,0.97,12.93,
RIAU,Rokan Hulu,2005,190944.0,4.91,1.26,26.48,
RIAU,Bengkalis,2005,141091.0,1.41,0.42,8.59,
RIAU,Rokan Hilir,2005,139235.0,2.62,1.09,9.51,
RIAU,Kepulauan Meranti,2005,465477.0,6.01,1.81,30.15,
RIAU,Kota Pekanbaru,2005,175116.0,0.43,0.1,2.44,
RIAU,Kota Dumai,2005,187902.0,1.16,0.23,8.44,
JAMBI,Kerinci,2005,130584.0,2.06,0.48,12.25,
JAMBI,Merangin,2005,153487.0,2.14,0.53,14.73,
JAMBI,Sarolangun,2005,167302.0,3.58,0.94,19.81,
JAMBI,Batang Hari,2005,157685.0,1.89,0.32,18.09,
JAMBI,Muaro Jambi,2005,112605.0,1.66,0.4,9.39,
JAMBI,Tanjung Jabung Timur,2005,133573.0,2.66,0.82,13.44,
JAMBI,Tanjung Jabung Barat,2005,137807.0,2.49,0.7,13.28,
JAMBI,Tebo,2005,149591.0,1.89,0.45,10.9,
JAMBI,Bungo,2005,118488.0,1.62,0.4,9.72,
JAMBI,Kota Jambi,2005,139472.0,0.73,0.15,5.37,
JAMBI,Kota Sungai Penuh,2005,355238.8,0.38,0.08,3.17,
SUMATERA SELATAN,Ogan Komering Ulu,2005,131969.0,4.22,1.38,17.59,
SUMATERA SELATAN,Ogan Komering Ilir,2005,130382.0,4.59,1.24,24.47,
SUMATERA SELATAN,Muara Enim,2005,148238.0,4.13,1.08,22.03,
SUMATERA SELATAN,Lahat,2005,142743.0,7.22,2.6,29.57,
SUMATERA SELATAN,Musi Rawas,2005,150947.0,7.6,2.16,34.82,
SUMATERA SELATAN,Musi Banyuasin,2005,156742.0,6.02,1.45,36.28,
SUMATERA SELATAN,Banyu Asin,2005,133069.0,3.01,0.68,20.22,
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2005,113654.0,2.87,0.64,18.42,
SUMATERA SELATAN,Ogan Komering Ulu Timur,2005,119651.0,2.93,0.62,18.38,
SUMATERA SELATAN,Ogan Ilir,2005,140912.0,4.56,1.14,23.75,
SUMATERA SELATAN,Empat Lawang,2005,277647.67,1.98,0.46,13.84,
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2005,403836.4,1.67,0.36,12.9,
SUMATERA SELATAN,Musi Rawas Utara,2005,494999.3,3.33,0.86,19.11,
SUMATERA SELATAN,Kota Palembang,2005,147221.0,1.91,0.49,9.35,
SUMATERA SELATAN,Kota Prabumulih,2005,134202.0,2.39,0.68,11.83,
SUMATERA SELATAN,Kota Pagar Alam,2005,120466.0,2.05,0.48,13.2,
SUMATERA SELATAN,Kota Lubuklinggau,2005,163379.0,3.38,0.96,16.11,
BENGKULU,Bengkulu Selatan,2005,138164.0,8.51,2.75,35.35,
BENGKULU,Rejang Lebong,2005,141176.0,2.82,0.64,16.67,
BENGKULU,Bengkulu Utara,2005,151742.0,4.59,1.22,23.28,
BENGKULU,Kaur,2005,103886.0,8.37,2.57,39.15,
BENGKULU,Seluma,2005,154215.0,7.9,2.36,36.84,
BENGKULU,Mukomuko,2005,141666.0,3.9,0.93,20.9,
BENGKULU,Lebong,2005,121613.0,2.78,0.66,17.87,
BENGKULU,Kepahiang,2005,121455.0,3.69,0.94,17.08,
BENGKULU,Bengkulu Tengah,2005,379451.27,1.12,0.23,8.37,
BENGKULU,Kota Bengkulu,2005,160711.0,1.88,0.48,8.65,
LAMPUNG,Lampung Barat,2005,127434.0,4.75,1.26,23.97,
LAMPUNG,Tanggamus,2005,113523.0,3.66,0.96,19.5,
LAMPUNG,Lampung Selatan,2005,136111.0,5.7,1.7,26.28,
LAMPUNG,Lampung Timur,2005,133095.0,4.37,1.18,26.2,
LAMPUNG,Lampung Tengah,2005,129661.0,3.94,1.12,19.63,
LAMPUNG,Lampung Utara,2005,131415.0,8.03,2.74,31.4,
LAMPUNG,Way Kanan,2005,118582.0,4.87,1.19,27.57,
LAMPUNG,Tulangbawang,2005,116345.0,3.07,0.9,15.03,
LAMPUNG,Pesawaran,2005,346006.06,2.73,0.69,16.67,
LAMPUNG,Pringsewu,2005,399288.93,1.36,0.28,10.47,
LAMPUNG,Mesuji,2005,370582.27,0.93,0.19,7.36,
LAMPUNG,Tulang Bawang Barat,2005,372919.87,1.0,0.21,7.54,
LAMPUNG,Pesisir Barat,2005,441572.5,2.2,0.52,14.59,
LAMPUNG,Kota Bandar Lampung,2005,153866.0,2.25,0.68,9.63,
LAMPUNG,Kota Metro,2005,109122.0,1.91,0.55,9.86,
KEP. BANGKA BELITUNG,Bangka,2005,170715.0,2.29,0.72,10.33,
KEP. BANGKA BELITUNG,Belitung,2005,192054.0,2.15,0.59,11.01,
KEP. BANGKA BELITUNG,Bangka Barat,2005,176929.0,1.52,0.4,8.22,
KEP. BANGKA BELITUNG,Bangka Tengah,2005,229350.0,3.18,1.23,10.74,
KEP. BANGKA BELITUNG,Bangka Selatan,2005,177859.0,1.57,0.43,8.34,
KEP. BANGKA BELITUNG,Belitung Timur,2005,183485.0,2.82,0.75,14.87,
KEP. BANGKA BELITUNG,Kota Pangkal Pinang,2005,212865.0,1.7,0.56,6.63,
KEPULAUAN RIAU,Karimun,2005,168166.0,2.62,1.01,9.49,
KEPULAUAN RIAU,Bintan,2005,174756.0,3.88,1.56,14.51,
KEPULAUAN RIAU,Natuna,2005,94243.0,2.32,0.73,9.35,
KEPULAUAN RIAU,Lingga,2005,198261.0,7.55,2.53,31.0,
KEPULAUAN RIAU,Kepulauan Anambas,2005,356414.0,0.82,0.18,6.04,
KEPULAUAN RIAU,Kota Batam,2005,214309.0,1.4,0.37,7.7,
KEPULAUAN RIAU,Kota Tanjung Pinang,2005,264519.0,2.75,0.82,13.24,
DKI JAKARTA,Kepulauan Seribu,2005,270071.0,2.69,0.8,14.64,
DKI JAKARTA,Kota Jakarta Selatan,2005,263740.0,0.73,0.17,3.36,
DKI JAKARTA,Kota Jakarta Timur,2005,220855.0,0.66,0.17,2.85,
DKI JAKARTA,Kota Jakarta Pusat,2005,209929.0,0.67,0.19,3.17,
DKI JAKARTA,Kota Jakarta Barat,2005,211074.0,0.51,0.12,2.84,
DKI JAKARTA,Kota Jakarta Utara,2005,212490.0,1.54,0.45,6.48,
JAWA BARAT,Bogor,2005,140968.0,2.82,0.86,12.5,
JAWA BARAT,Sukabumi,2005,132633.0,3.79,1.27,16.57,
JAWA BARAT,Cianjur,2005,130521.0,2.88,0.73,17.57,
JAWA BARAT,Bandung,2005,137209.0,2.55,0.73,13.33,
JAWA BARAT,Garut,2005,111974.0,3.37,0.99,17.43,
JAWA BARAT,Tasikmalaya,2005,117083.0,3.62,1.03,18.23,
JAWA BARAT,Ciamis,2005,138963.0,2.66,0.68,15.07,
JAWA BARAT,Kuningan,2005,145233.0,3.07,0.71,18.65,
JAWA BARAT,Cirebon,2005,144046.0,4.12,1.39,18.59,
JAWA BARAT,Majalengka,2005,160044.0,3.67,0.87,19.39,
JAWA BARAT,Sumedang,2005,146554.0,2.23,0.53,13.34,
JAWA BARAT,Indramayu,2005,152601.0,3.38,0.84,18.43,
JAWA BARAT,Subang,2005,163748.0,3.08,0.82,16.67,
JAWA BARAT,Purwakarta,2005,146792.0,2.19,0.49,14.37,
JAWA BARAT,Karawang,2005,165397.0,3.26,0.96,14.93,
JAWA BARAT,Bekasi,2005,160136.0,1.55,0.49,7.01,
JAWA BARAT,Bandung Barat,2005,293741.0,2.11,0.54,12.71,
JAWA BARAT,Pangandaran,2005,380727.4,1.32,0.3,9.25,
JAWA BARAT,Kota Bogor,2005,169570.0,1.44,0.35,8.31,
JAWA BARAT,Kota Sukabumi,2005,154839.0,1.12,0.26,7.09,
JAWA BARAT,Kota Bandung,2005,153142.0,0.61,0.15,3.71,
JAWA BARAT,Kota Cirebon,2005,162799.0,2.05,0.63,6.91,
JAWA BARAT,Kota Bekasi,2005,197057.0,0.63,0.16,3.42,
JAWA BARAT,Kota Depok,2005,204552.0,0.55,0.13,2.88,
JAWA BARAT,Kota Cimahi,2005,180870.0,2.17,0.69,8.44,
JAWA BARAT,Kota Tasikmalaya,2005,130528.0,1.72,0.4,9.12,
JAWA BARAT,Kota Banjar,2005,106830.0,1.9,0.52,10.07,
JAWA TENGAH,Cilacap,2005,128671.0,4.66,1.33,22.25,
JAWA TENGAH,Banyumas,2005,152121.0,4.82,1.53,22.02,
JAWA TENGAH,Purbalingga,2005,144515.0,7.25,2.33,29.95,
JAWA TENGAH,Banjarnegara,2005,126543.0,4.73,1.15,27.35,
JAWA TENGAH,Kebumen,2005,137095.0,6.4,1.87,29.83,
JAWA TENGAH,Purworejo,2005,128427.0,4.41,1.12,22.77,
JAWA TENGAH,Wonosobo,2005,134488.0,6.28,1.86,31.68,
JAWA TENGAH,Magelang,2005,113279.0,3.26,0.91,15.42,
JAWA TENGAH,Boyolali,2005,120685.0,4.23,1.59,17.75,
JAWA TENGAH,Klaten,2005,180085.0,5.13,1.51,22.48,
JAWA TENGAH,Sukoharjo,2005,129392.0,2.62,0.67,13.67,
JAWA TENGAH,Wonogiri,2005,130016.0,5.22,1.52,25.21,
